"","municipality","code","DP","state","eb_ntp_2003","eb_ntp_2004","eb_ntp_2005","eb_ntp_2006","eb_ntp_2007","eb_ntp_2008","eb_ntp_2009","eb_ntp_2010","eb_ntp_2011","eb_ntp_2012","eb_ntp_2013","eb_ntp_2014","eb_ntp_2015","eb_ntp_2016","eb_ntp_2017","eb_ntp_2018","eb_nmr_2003","eb_nmr_2004","eb_nmr_2005","eb_nmr_2006","eb_nmr_2007","eb_nmr_2008","eb_nmr_2009","eb_nmr_2010","eb_nmr_2011","eb_nmr_2012","eb_nmr_2013","eb_nmr_2014","eb_nmr_2015","eb_nmr_2016","eb_nmr_2017","eb_nmr_2018","eb_ndvr_2010","eb_ndvr_2011","eb_ndvr_2012","eb_ndvr_2013","eb_ndvr_2014","eb_ndvr_2015","eb_ndvr_2016","eb_ndvr_2017","eb_ndvr_2018","eb_npir_2010","eb_npir_2011","eb_npir_2012","eb_npir_2013","eb_npir_2014","eb_npir_2015","eb_npir_2016","eb_npir_2017","eb_npir_2018","eb_nubr_1998","eb_nubr_1999","eb_nubr_2000","eb_nubr_2001","eb_nubr_2002","eb_nubr_2003","eb_nubr_2004","eb_nubr_2005","eb_nubr_2006","eb_nubr_2007","eb_nubr_2008","eb_nubr_2009","eb_nubr_2010","eb_nubr_2011","eb_nubr_2012","eb_nubr_2013","eb_nubr_2014","eb_nubr_2015","nimr2005","nimr2006","nimr2007","nimr2008","nimr2009","nimr2010","nimr2011","nimr2012","nimr2013","nimr2014","nimr2015","Litr2005","Litr2018","nmpr_2005","nmpr_2018","nmrpr_2005","nmrpr_2018"
"91","Toca",15814,15,"Boyacá",9999.46025199134,9998.76853303327,9999.21422214187,9994.78741656774,9997.37306886146,9999.09588783337,9999.16382737243,9997.29687303063,9996.15111233895,9997.0489276663,9994.38587374696,9998.11918712778,9996.0255462431,9990.45453800327,9996.85694098245,9988.87834705797,9998.72268212944,9999.55390707038,9998.88848595292,9999.49443762978,9998.9029188313,9999.53127347647,9999.52768204182,9999.20565380165,9999.53330164841,9998.47918618978,9999.03830065833,9999.07273333148,9999.65578499637,9999.54605802354,9999.24241711727,9999.02331046193,9993.41889980688,9989.79692526155,9986.95894354986,9991.73206561745,9988.61902268952,9991.16755720012,9984.38145461295,9983.91909653002,9995.13340837959,9985.74799582739,9975.97244697313,9978.12082084776,9976.93262336719,9983.88922951639,9975.37438684048,9963.51746260615,9972.75525296306,9979.70037692836,93.381252905039,91.2050673121283,92.2216490147442,94.6576339586217,93.5038631724145,91.4930851840875,91.4438730109863,91.4430913596145,90.7071155608946,89.8578867227168,89.7021708554986,90.6050114324649,91.3037544455555,88.6523173966611,91.2259207768776,90.9327377165347,90.3103528673431,90.1610650761912,977.29,978.19,979.1,980.01,980.92,981.83,981.83,981.83,983.647,983.623790815795,981.940971560026,90.52108,94.79652,38.60876,69.8,23.57302,56.7
"92","Bello",5088,5,"Antioquia",9998.13393451542,9998.42410622983,9998.75658856845,9998.80659372637,9998.37844198036,9996.55754494309,9996.65450026403,9997.39991464149,9997.58538917099,9994.41250243224,9996.05752942332,9992.87288374216,9987.65287586284,9977.81700823521,9971.34903191433,9966.63916289473,9992.64161686445,9995.53572170269,9996.80756773425,9997.23831977904,9997.10306463949,9997.94381490931,9997.34534035177,9997.83050823085,9997.89091163298,9997.21992551509,9997.87311156377,9997.81485576831,9997.79863732117,9997.7734879121,9998.29153907068,9998.53889106502,9998.90342770615,9997.73601585155,9998.56456393445,9998.3829255918,9993.13863305926,9985.94415118673,9983.2622491082,9983.16035998983,9977.75851237493,9998.78003725894,9992.48531479839,9995.22016558055,9997.21591913123,9993.5298566761,9990.93207004452,9982.48478759447,9980.67572444064,9980.07085532079,91.5275052110378,91.8730763334542,91.6763841275046,91.4254271084484,91.2815017528533,90.8277752841895,90.2428044498802,89.9373984241108,89.8602039794748,89.945384073187,90.2215918902404,90.9700786202966,89.4573402463797,89.9287563832156,90.3241268662766,90.0958893656031,90.2871828569931,90.0759110399712,990.51,990.57,990.62,990.68,990.73,990.79,991.05193936374,991.070809240636,991.843998124638,991.148585954051,991.148585954051,94.64422,96.38813,68.69236,85.8,32.78302,65.4
"93","Belmira",5086,5,"Antioquia",9994.71862293756,9997.03346488617,9993.38111128541,9995.40729431673,9998.41452437269,9997.2245632065,9998.19972493026,9998.48280957874,9998.21678362199,9998.12867878606,9998.04773293529,9997.70558198361,9997.00661817081,9995.26931095404,9995.86790058402,9992.74435916902,9995.18621899508,9997.11195380948,9996.28310207029,9997.7138343305,9996.68770350391,9997.1148806851,9996.02597207688,9996.89461489222,9996.99931348927,9991.99621346252,9992.74650201921,9993.92434444312,9998.82214672701,9994.81666539577,9995.6461604256,9999.0619616001,9999.0335509589,9998.90851963828,9998.0505480713,9997.21809093084,9993.74126621252,9990.83555868211,9993.25991614184,9991.25411038904,9995.15549285952,9999.23101254663,9996.58401829357,9997.94409361356,9997.94956376266,9988.46134939756,9987.33598775325,9985.42967741059,9981.92357358482,9986.0732035305,92.9261126068489,92.0612099447453,92.9619120621415,91.8080712492778,91.4455491230788,92.1968550531233,89.2063683676593,90.9732038887383,90.2961086897446,89.9162296539326,89.9455352986118,90.1070731925768,88.9335654281755,90.2672692753508,91.1790333403866,90.838420732854,90.5649023151163,91.1207791009603,976.93,977.44,977.95,978.46,978.98,979.49,981.023935713862,981.208827037038,981.208827037038,980.25996417679,982.22609715,93.09378,92.25301,32.79987,59.2,24.45037,49.9
"94","Betania",5091,5,"Antioquia",9994.94578561343,9997.96636623507,9997.185996871,9998.70428626306,9998.80278675774,9998.73852790243,9998.63243976594,9998.81947217828,9998.57816617003,9998.5902215831,9998.53253569432,9998.25954747602,9995.82508307478,9992.41393150408,9996.81013057116,9992.02751244241,9996.0165426125,9995.15466069916,9996.58739415494,9995.13017850114,9996.31777353534,9997.13736772951,9994.47882499171,9994.48407066462,9996.97302359589,9996.48221475067,9997.71134821509,9990.60281944856,9986.56088548254,9989.20967736312,9988.83971598373,9987.73333035344,9999.12687231585,9998.68271179522,9997.27352788515,9998.71079536786,9996.11177298561,9989.45732898019,9986.60458272655,9979.21598249759,9959.01184544716,9997.75077432465,9998.16029916051,9998.43512871758,9994.5566544265,9991.22059082102,9986.77702045722,9978.15155083741,9976.7882032678,9982.91252607098,91.9733915418079,91.7934412106996,92.5629134961329,92.168785735281,92.288498241291,91.4513410529055,90.3496229654914,91.9876174261217,90.2206742079238,90.2632631013979,90.3615270912287,91.6894794796845,91.5066285256588,91.4548951619374,91.3540588508471,91.4111693245915,91.1254814253832,91.349994540362,979.75,979.98,980.2,980.43,980.65,980.88,980.88,980.978238672118,980.978238672118,979.969090998908,979.77995472,80.58122,87.23982,27.30815,46.4,13.13294,32.9
"95","Betulia",5093,5,"Antioquia",9992.95086953909,9996.07841946501,9997.62399108752,9999.11011029912,9998.26946680899,9999.17570421994,9999.0883520467,9999.2112989989,9999.04290280428,9999.13850897429,9996.55103800877,9998.99332839667,9998.19247467869,9990.46127888841,9997.21462544661,9995.36117578081,9998.30549009742,9995.18214502275,9996.24708370561,9997.11218232299,9998.34592743878,9997.14052888103,9996.95173388668,9997.02783394554,9996.36007123609,9998.8702118766,9995.15043178322,9996.62056870939,9994.37476954907,9995.0614819204,9994.71766960187,9994.25835420061,9999.28207762178,9999.22796741659,9998.47097950155,9998.34310170769,9997.02065317613,9990.7775088091,9984.6994553194,9985.77428221129,9985.41303021999,9999.65933016065,9998.83075314654,9998.5386073943,9997.09339595427,9994.64974296906,9987.6256811622,9979.2617879697,9978.10304776369,9981.51938514341,92.2263285898668,91.3856381135432,92.3162206319496,92.751808316411,91.6423039138861,91.3972740276971,90.8012458877723,92.1386267133797,92.0827682800039,91.1075831046134,90.1215567809836,90.9958021109609,90.3246993305754,91.8910604366337,89.8237644358613,91.0091196798365,89.8843935275943,90.7863268988547,979.26,979.49,979.72,979.95,980.18,980.41,981.485126566083,983.014734655988,983.014734655988,983.426969919811,981.468037764333,78.05745,84.22999,24.55918,46.9,18.15401,40.1
"96","Betulia",68092,68,"Santander",9993.33209716062,9989.9474790947,9996.40495577374,9996.12003086945,9996.48480966621,9990.9077707679,9992.89756677383,9989.71861679633,9966.63771693619,9989.06919435598,9979.00919767372,9982.11144080194,9992.29864427938,9985.25325859355,9990.98687485774,9989.40117538034,9996.4415777579,9994.26278014148,9997.68583874323,9998.02509938002,9998.10159909943,9998.49790633792,9997.0313964821,9998.42347860855,9998.35477938458,9998.42802676685,9996.57086179944,9998.6545969898,9998.55696323768,9998.59391898992,9998.98847505692,9998.94485413981,9995.01435232159,9986.62756679858,9993.22101427403,9987.81118740412,9986.72606813013,9991.40003099733,9992.29316472976,9975.81536286822,9984.65191610202,9981.57434675667,9970.16274488265,9978.00654592031,9976.55988022087,9982.85426799776,9986.33282915494,9975.88883643186,9978.66239489601,9973.4541701669,94.4615873937287,94.5670144018664,93.5840892981444,93.5117136261145,94.4642690480369,93.3551123466147,93.4194539989695,94.2396181359557,93.1972835302056,93.1181344114378,91.7021668912027,92.0121089101959,92.5242454626644,92.4188745752916,92.4327895726945,93.0112148636822,93.5004342404083,92.5062046222294,976.18,976.18,976.18,976.18,976.18,976.18,976.18,976.256416851186,976.918059234706,976.086462367527,976.16339995,84.7177,90.74216,27.38732,56.1,20.52992,50.7
"97","Bituima",25095,25,"Cundinamarca",9996.89297992481,9996.19331372972,9994.13959770766,9996.55784238314,9996.80741595241,9996.08669819669,9995.75140412011,9996.28753401861,9996.41924062776,9996.79381444293,9996.95310550994,9997.59010080132,9997.50956583196,9987.71883509741,9985.43234818603,9977.37778710496,9990.80880679485,9995.62479602643,9997.14948949597,9998.35934232881,9997.6784515828,9997.20139353014,9998.32330167704,9998.7309180203,9998.53985355799,9998.68350283712,9998.36041445728,9998.58896182893,9998.01654628963,9998.59866216459,9998.14727620801,9997.80937848854,9998.99483186639,9999.23551820708,9998.17836488811,9998.41314827911,9997.3305007325,9993.8742383574,9989.82402270452,9978.32916033008,9975.79956216302,9995.33093174073,9993.14905104075,9996.24495725672,9990.39403899117,9996.76988387345,9991.86101055645,9987.791349313,9970.24046933303,9957.44572134122,92.9694114623949,91.8459196094669,91.7103707744456,92.7539097375784,91.6814173927767,90.9609019942926,90.2972174908299,90.1196934534635,89.9969811370085,90.6958664374165,90.9405460558083,89.5611888828981,90.6127177022643,88.9904125950628,90.0533783107903,89.6446413575543,90.1988765021801,89.3300296402579,984.06,984.24,984.41,984.59,984.77,984.94,986.446,986.446,986.446,987.739383772159,988.82626585,84.07127,89.48521,37.56446,70.7,30.89967,67.1
"98","Bochalema",54099,54,"Norte de Santander",9997.20896545592,9998.47471324623,9997.32569477331,9998.2841730516,9998.33595325791,9996.98777936154,9998.39562995122,9998.40262470729,9996.47554077046,9995.12519900586,9997.28007640067,9997.4654564553,9997.28325058022,9993.50968169139,9995.89630476455,9994.36249294367,9986.65108152744,9992.43444671349,9994.36857615441,9996.37549203275,9994.57782940457,9996.28297520582,9996.17487528789,9997.07982302537,9997.6548785632,9996.02049631746,9996.75983569473,9997.63083730553,9997.79865082154,9998.037414807,9998.60560160769,9997.82944457059,9997.76512910971,9992.14861196986,9992.37623244795,9994.0040875171,9995.86519270736,9992.73224132399,9989.63939746466,9989.5904575197,9989.69387196484,9997.15086504528,9995.43792503771,9986.09096973529,9988.6678797102,9989.29153676131,9989.19805107218,9987.34104832267,9978.57274871135,9985.08241342368,94.9869218192418,95.2726975832789,94.984204945384,94.6329850520404,94.9284828315498,94.6909823829632,94.231438085996,94.8518571342021,94.4314232484927,94.2742805133523,93.7716450934097,93.7959221160911,93.7158731787685,93.8440451938334,93.3098731852594,94.0529420059801,94.067390785287,94.1527329617679,984.58,984.65,984.72,984.78,984.85,984.92,984.92,985.700736241721,985.700736241721,984.719137733529,985.06594968,87.5,91.78082,38.74789,63.7,22.52603,55.1
"99","Sácama",85315,85,"Casanare",9997.98532737281,9997.58924842083,9997.38181592869,9994.18430893222,9992.9042106873,9995.08897176053,9994.84158940243,9993.09404794179,9992.90645676068,9990.61739923259,9991.86292498517,9985.78031623104,9992.40207126033,9991.32964816048,9993.31742025352,9991.61978138073,9981.95239380951,9987.31734977458,9991.71666161373,9993.94258658317,9995.51003543577,9996.58471405898,9997.55395316022,9997.40850589433,9996.61843261944,9996.8103083126,9997.65956617876,9994.87140548619,9997.17340921163,9997.79550025049,9998.27448740856,9998.79600792627,9988.65697583336,9997.99860863656,9996.57820482825,9993.00346157478,9992.03669780349,9986.91715216769,9992.58774594463,9991.90929707591,9987.57582101214,9991.09908166305,9988.29971592472,9972.20029949517,9987.95009374804,9982.01930390161,9965.15118778338,9970.49638592483,9978.18884996055,9972.34089103897,95.0625898883016,95.9262685513425,95.0235725510739,95.3280010403289,94.6837267976212,95.8889669711876,95.3572554455495,95.4583968818844,95.3238734730678,94.4576030317385,93.8550385933272,93.5077154685736,94.2408365025912,94.5186549976969,94.1910155194991,94.436448858156,94.6382978723404,93.7686076943688,961.33,961.97,962.61,963.25,963.89,964.52,964.52,964.52,967.899893815988,968.576550738023,967.005378274924,88.74172,92.79801,35.756,67.5,19.60784,56.2
"100","Bosconia",20060,20,"Cesar",9998.46264763077,9998.40201197114,9997.28027579389,9995.59534983809,9996.37008674338,9993.76951676998,9996.21656791427,9997.94277237394,9993.19108267522,9991.09225989118,9990.95214092272,9993.24534772038,9986.42766274869,9977.97407015793,9977.0702556612,9956.63956663321,9987.11890166155,9993.48102842327,9995.41503039742,9997.97192955125,9995.528422849,9996.92768291944,9997.77088368382,9997.72596019805,9997.52889842004,9997.91270984624,9997.63982215164,9998.02110627818,9997.80406243602,9998.79174047488,9998.08246606809,9997.89501139697,9999.12357133604,9999.63610469657,9998.97275329727,9999.30397270855,9999.34606979016,9993.1456368394,9997.97028281572,9995.6988851847,9994.00934942928,9998.0768762046,9994.27524308992,9989.21429262459,9993.93450181741,9994.14980976352,9990.59508119588,9989.74717161079,9987.79026669661,9971.59896508403,94.4093600443013,94.9421373892191,94.6085826349515,94.3470373629523,94.3064848858179,94.3540485945438,94.6069161937384,93.9769502005117,93.12633249333,92.2024065924156,91.4699880557415,91.4349254477173,90.9247009243809,91.8579596828784,89.2890735298228,93.1234513366182,91.913879115008,91.9369305887781,978.9,979.37,979.84,980.31,980.77,981.24,982.106732411081,982.106732411081,982.59026428222,983.362407442494,983.56716583,80.00774,89.06342,22.33032,56.2,7.18374,35.2
"101","Bucaramanga",68001,68,"Santander",9949.63872934365,9955.75982504608,9955.48056290612,9953.8420630742,9953.31386710037,9955.80030996028,9954.50237091019,9952.18393741389,9948.97012499356,9945.65891450899,9942.60381660835,9947.69775057605,9940.01527010551,9927.31477338909,9928.64734689962,9910.71430563093,9996.73828000634,9997.02479897533,9997.55757357071,9996.94002637782,9996.29148577834,9997.46835362203,9997.66373320523,9997.76705969289,9998.17118276681,9998.22363301487,9998.06901041617,9997.98766378385,9998.3161579128,9998.10469713852,9998.36016752506,9998.47476509253,9980.91464506951,9970.92593872678,9970.9572123456,9972.62334592064,9964.41495446945,9969.84359623418,9960.90180342839,9965.70415261488,9966.9833532672,9962.49025543966,9957.17192645126,9958.1738245658,9959.22483181209,9964.87451769327,9962.29148245648,9957.36469727926,9957.72477691272,9958.10312910943,93.4449980439813,93.9712504158925,92.7087390382924,92.8199352703839,93.3304288006186,92.5713970025425,92.2653026260102,92.4285198491158,92.347052993851,92.2282240297125,91.1098854051285,91.655954859724,91.5077181781705,91.8342644162124,91.9181974546701,92.0194341148215,92.4672639741128,92.2369826732002,987.09,987.48,987.87,988.25,988.64,989.03,989.137954379715,989.40540653189,990.115475295039,990.353764096778,990.769501038,95.85466,96.1401,71.51409,85.8,30.09051,64.3
"102","Bucarasica",54109,54,"Norte de Santander",9997.91033059322,9998.0203874125,9997.91887719838,9997.97866428211,9998.08399550506,9997.35978962983,9998.12376465376,9998.07946015635,9996.69963198908,9994.95215838204,9994.70627735541,9994.90417534111,9992.90319421907,9992.49361309347,9994.1342205543,9995.57900100251,9985.73642368658,9994.75553751855,9995.62238218614,9990.21684639592,9995.18558806363,9995.22734498671,9996.64038314469,9996.05718595241,9997.21273742128,9996.87772574584,9996.87988577604,9997.95588367187,9998.1730375614,9991.63922961226,9997.02335786039,9992.19810962078,9998.74719922082,9997.72151018995,9995.54192625923,9993.58322224836,9994.34398086196,9991.48131359318,9994.55160727378,9991.38043309126,9992.83425526426,9997.37915648642,9994.31162592538,9989.21549007484,9990.62994878562,9989.98421363849,9987.12138295554,9983.14810566641,9985.91054806357,9984.13671677587,94.6274234341278,95.2726975832789,95.0435203244088,94.9963954161239,94.9141472260793,94.2380549957824,94.1935902907471,94.6444280387745,94.0973339604166,94.0409742276658,93.8092513232444,93.7959221160911,93.7104261963517,93.7950968096186,93.8757356922225,93.7661591368022,94.0962219480112,94.1527329617679,975.32,975.6,975.87,976.15,976.42,976.69,976.69,976.69,976.69,977.801403533266,980.039022057113,73.89843,85.37331,11.71371,32.1,8.48914000000001,29.3
"103","Buenaventura",76109,76,"Valle del Cauca",9994.74367866437,9996.28855740212,9995.02188167605,9990.45297755939,9993.20484230269,9988.73347704714,9991.24033579061,9990.44712783533,9994.65915200514,9989.69023129982,9989.24797158301,9989.45960806309,9989.13592615829,9989.17292017539,9986.25244243064,9978.92264192958,9991.38910380392,9991.7418736106,9991.0729036354,9988.0294852255,9990.98017174681,9994.0280936792,9996.00770533521,9996.13832229577,9996.18714071134,9996.32118123548,9994.95863508818,9995.87807681778,9997.87812378625,9998.34972599532,9998.11574693661,9996.32663691411,9998.67325185142,9995.47779882292,9993.33903986749,9991.32912736,9989.41376344195,9987.05753673089,9990.02332241314,9992.29961011502,9992.51596192698,9992.71820417384,9990.34590913572,9982.46152858145,9985.65839798382,9981.79343182579,9984.58821288403,9986.65436132519,9986.74056009133,9987.24280154672,92.3444940245956,92.5478330444058,92.340205184905,91.783797093286,91.8281393239947,92.5863798575822,92.0287938084215,92.02647626481,90.9715023969611,91.2843853676793,90.4327775491761,90.7425502277171,90.5501294156889,90.9575957774793,91.027637155758,91.4318553629675,92.2898299410176,90.765559183484,969.31,969.31,969.31,969.31,969.31,969.31,969.31,969.31,972.379,974.749317007948,972.096985266463,86.63719,91.5844,33.46861,59,8.43259,32.6
"104","Buenavista",63111,63,"Quindio",9996.42528519489,9993.84235646643,9996.06734586155,9993.42040973171,9992.82063061404,9994.50125309442,9994.51298362324,9994.82040981714,9994.22729271541,9979.24307467471,9981.69746728912,9983.06288056367,9975.64477693868,9977.81832699193,9971.64817623938,9970.98451871091,9995.57546302549,9994.42613798067,9995.97498477156,9994.57714948378,9992.16606640805,9995.7239424379,9995.56238630972,9994.19437931231,9996.21420262145,9995.47127600372,9995.74730347262,9996.56046324407,9995.86725852545,9995.60417199203,9996.88590040882,9996.48718062227,9998.38082312403,9998.52354937242,9993.23820904928,9993.74601331698,9995.43552096852,9993.17018540468,9987.26466119158,9988.56589225632,9987.15643477403,9993.21655602949,9994.32345902273,9967.06044067199,9971.18578990346,9976.59309451601,9975.96310833392,9968.77117321475,9969.44536522984,9976.61623722526,93.974579063448,93.717135512015,93.031660921572,93.2731123235177,93.7928474582004,92.982245681382,93.8660914753105,92.8657154287238,92.7142311758594,92.6224364628917,92.3476968796434,92.2264728385616,92.5540562510161,92.9254536495981,93.3243877893324,93.0824008138352,93.15910176089,92.4353583113413,983.72,984.2,984.69,985.18,985.67,986.16,987.258548172786,987.258548172786,988.532693355507,988.532693355507,989.705798825239,91.46758,91.33425,42.84969,71,26.82306,60.1
